Date_UTC,Extent,IAGA,GEOLON,GEOLAT,MAGON,MAGLAT,dbn_nez,dbe_nez,dbz_nez,dbn_geo,dbe_geo,dbz_geo
2001-03-05T18:31:00,60,BNG,18.57,4.33,90.24,-5.63,-14.8,3.0,-1.2,-14.8,3.2,-1.2
2001-03-05T18:32:00,60,BNG,18.57,4.33,90.24,-5.63,-14.8,3.0,-1.1,-14.7,3.2,-1.1
2001-03-05T18:33:00,60,BNG,18.57,4.33,90.24,-5.63,-14.7,3.0,-1.1,-14.7,3.2,-1.1
2001-03-05T18:34:00,60,BNG,18.57,4.33,90.24,-5.63,-14.7,3.0,-1.1,-14.6,3.2,-1.1
2001-03-05T18:35:00,60,BNG,18.57,4.33,90.24,-5.63,-14.6,3.0,-1.1,-14.6,3.2,-1.1
2001-03-05T18:36:00,60,BNG,18.57,4.33,90.24,-5.63,-14.6,3.0,-1.1,-14.5,3.2,-1.1
2001-03-05T18:37:00,60,BNG,18.57,4.33,90.24,-5.63,-14.5,3.0,-1.1,-14.5,3.2,-1.1
2001-03-05T18:38:00,60,BNG,18.57,4.33,90.24,-5.63,-14.5,3.0,-1.1,-14.4,3.2,-1.1
2001-03-05T18:39:00,60,BNG,18.57,4.33,90.24,-5.63,-14.4,2.9,-1.1,-14.4,3.2,-1.1
2001-03-05T18:40:00,60,BNG,18.57,4.33,90.24,-5.63,-14.4,2.9,-1.1,-14.3,3.2,-1.1
2001-03-05T18:41:00,60,BNG,18.57,4.33,90.24,-5.63,-13.3,3.0,-1.0,-13.3,3.2,-1.0
2001-03-05T18:42:00,60,BNG,18.57,4.33,90.24,-5.63,-13.3,3.0,-1.0,-13.2,3.2,-1.0
2001-03-05T18:43:00,60,BNG,18.57,4.33,90.24,-5.63,-13.2,2.9,-1.0,-13.2,3.2,-1.0
2001-03-05T18:44:00,60,BNG,18.57,4.33,90.24,-5.63,-13.2,2.9,-1.0,-13.1,3.2,-1.0
2001-03-05T18:45:00,60,BNG,18.57,4.33,90.24,-5.63,-13.1,2.9,-1.0,-13.1,3.1,-1.0
2001-03-05T18:46:00,60,BNG,18.57,4.33,90.24,-5.63,-14.1,2.9,-1.0,-14.0,3.1,-1.0
2001-03-05T18:47:00,60,BNG,18.57,4.33,90.24,-5.63,-14.0,2.9,-1.0,-14.0,3.1,-1.0
2001-03-05T18:48:00,60,BNG,18.57,4.33,90.24,-5.63,-15.0,2.9,-1.0,-15.0,3.1,-1.0
2001-03-05T18:49:00,60,BNG,18.57,4.33,90.24,-5.63,-15.0,2.9,-1.0,-14.9,3.1,-1.0
2001-03-05T18:50:00,60,BNG,18.57,4.33,90.24,-5.63,-14.9,3.9,-1.0,-14.9,4.1,-1.0
2001-03-05T18:51:00,60,BNG,18.57,4.33,90.24,-5.63,-14.9,3.9,-0.9,-14.8,4.1,-0.9
2001-03-05T18:52:00,60,BNG,18.57,4.33,90.24,-5.63,-15.8,3.9,-0.9,-15.8,4.1,-0.9
2001-03-05T18:53:00,60,BNG,18.57,4.33,90.24,-5.63,-15.8,3.9,-0.9,-15.7,4.1,-0.9
2001-03-05T18:54:00,60,BNG,18.57,4.33,90.24,-5.63,-14.8,3.9,-0.9,-14.7,4.1,-0.9
2001-03-05T18:55:00,60,BNG,18.57,4.33,90.24,-5.63,-14.7,3.9,-0.9,-14.6,4.1,-0.9
2001-03-05T18:56:00,60,BNG,18.57,4.33,90.24,-5.63,-14.7,2.9,-0.9,-14.6,3.1,-0.9
2001-03-05T18:57:00,60,BNG,18.57,4.33,90.24,-5.63,-14.6,3.9,-0.9,-14.6,4.1,-0.9
2001-03-05T18:58:00,60,BNG,18.57,4.33,90.24,-5.63,-14.6,3.9,-0.9,-14.5,4.1,-0.9
2001-03-05T18:59:00,60,BNG,18.57,4.33,90.24,-5.63,-14.5,3.9,-0.9,-14.5,4.1,-0.9
2001-03-05T19:00:00,60,BNG,18.57,4.33,90.24,-5.63,-14.5,3.9,-0.9,-14.4,4.1,-0.9
2001-03-05T19:01:00,60,BNG,18.57,4.33,90.24,-5.63,-14.5,3.9,-0.9,-14.4,4.1,-0.9
2001-03-05T19:02:00,60,BNG,18.57,4.33,90.24,-5.63,-14.4,2.9,-0.9,-14.4,3.1,-0.9
2001-03-05T19:03:00,60,BNG,18.57,4.33,90.24,-5.63,-14.4,2.9,-0.9,-14.3,3.1,-0.9
2001-03-05T19:04:00,60,BNG,18.57,4.33,90.24,-5.63,-15.3,2.9,-0.8,-15.3,3.1,-0.8
2001-03-05T19:05:00,60,BNG,18.57,4.33,90.24,-5.63,-15.3,2.9,-0.8,-15.3,3.2,-0.8
2001-03-05T19:06:00,60,BNG,18.57,4.33,90.24,-5.63,-15.3,2.9,-0.8,-15.2,3.2,-0.8
2001-03-05T19:07:00,60,BNG,18.57,4.33,90.24,-5.63,-15.2,2.9,-0.8,-15.2,3.2,-0.8
2001-03-05T19:08:00,60,BNG,18.57,4.33,90.24,-5.63,-15.2,3.9,-0.8,-15.1,4.2,-0.8
2001-03-05T19:09:00,60,BNG,18.57,4.33,90.24,-5.63,-17.2,3.9,-0.8,-17.1,4.2,-0.8
2001-03-05T19:10:00,60,BNG,18.57,4.33,90.24,-5.63,-17.1,3.9,-0.8,-17.1,4.2,-0.8
2001-03-05T19:11:00,60,BNG,18.57,4.33,90.24,-5.63,-17.1,3.9,-0.8,-17.0,4.2,-0.8
2001-03-05T19:12:00,60,BNG,18.57,4.33,90.24,-5.63,-17.1,3.9,-0.8,-17.0,4.2,-0.8
2001-03-05T19:13:00,60,BNG,18.57,4.33,90.24,-5.63,-17.0,3.9,-0.8,-17.0,4.2,-0.8
2001-03-05T19:14:00,60,BNG,18.57,4.33,90.24,-5.63,-17.0,3.9,-0.8,-16.9,4.2,-0.8
2001-03-05T19:15:00,60,BNG,18.57,4.33,90.24,-5.63,-17.0,4.0,-0.8,-16.9,4.2,-0.8
2001-03-05T19:16:00,60,BNG,18.57,4.33,90.24,-5.63,-16.9,4.0,-0.8,-16.9,4.2,-0.8
2001-03-05T19:17:00,60,BNG,18.57,4.33,90.24,-5.63,-16.9,3.0,-0.8,-16.8,3.2,-0.8
2001-03-05T19:18:00,60,BNG,18.57,4.33,90.24,-5.63,-15.8,3.0,-0.8,-15.8,3.3,-0.8
2001-03-05T19:19:00,60,BNG,18.57,4.33,90.24,-5.63,-15.8,3.0,-0.8,-15.8,3.3,-0.8
2001-03-05T19:20:00,60,BNG,18.57,4.33,90.24,-5.63,-15.8,3.0,-0.8,-15.7,3.3,-0.8
2001-03-05T19:21:00,60,BNG,18.57,4.33,90.24,-5.63,-15.7,3.0,-0.8,-15.7,3.3,-0.8
2001-03-05T19:22:00,60,BNG,18.57,4.33,90.24,-5.63,-15.7,3.0,-0.8,-15.7,3.3,-0.8
2001-03-05T19:23:00,60,BNG,18.57,4.33,90.24,-5.63,-15.7,3.0,-0.8,-15.6,3.3,-0.8
2001-03-05T19:24:00,60,BNG,18.57,4.33,90.24,-5.63,-16.7,3.0,-1.7,-16.6,3.3,-1.7
2001-03-05T19:25:00,60,BNG,18.57,4.33,90.24,-5.63,-17.6,3.0,-0.7,-17.6,3.3,-0.7
2001-03-05T19:26:00,60,BNG,18.57,4.33,90.24,-5.63,-17.6,3.0,-0.7,-17.5,3.3,-0.7
2001-03-05T19:27:00,60,BNG,18.57,4.33,90.24,-5.63,-18.6,4.0,-0.7,-18.5,4.3,-0.7
2001-03-05T19:28:00,60,BNG,18.57,4.33,90.24,-5.63,-18.5,4.1,-0.7,-18.5,4.3,-0.7
2001-03-05T19:29:00,60,BNG,18.57,4.33,90.24,-5.63,-17.5,3.1,-0.7,-17.5,3.4,-0.7
2001-03-05T19:30:00,60,BNG,18.57,4.33,90.24,-5.63,-16.5,3.1,-0.7,-16.4,3.4,-0.7
2001-03-05T19:31:00,60,BNG,18.57,4.33,90.24,-5.63,-15.5,3.2,-0.7,-15.4,3.4,-0.7
2001-03-05T19:32:00,60,BNG,18.57,4.33,90.24,-5.63,-15.4,3.2,-0.7,-15.4,3.4,-0.7
2001-03-05T19:33:00,60,BNG,18.57,4.33,90.24,-5.63,-15.4,3.2,-0.7,-15.3,3.4,-0.7
2001-03-05T19:34:00,60,BNG,18.57,4.33,90.24,-5.63,-15.4,3.2,-0.7,-15.3,3.5,-0.7
2001-03-05T19:35:00,60,BNG,18.57,4.33,90.24,-5.63,-15.3,3.2,-0.7,-15.3,3.5,-0.7
2001-03-05T19:36:00,60,BNG,18.57,4.33,90.24,-5.63,-15.3,3.2,-0.7,-15.3,3.5,-0.7
2001-03-05T19:37:00,60,BNG,18.57,4.33,90.24,-5.63,-15.3,3.3,-0.7,-15.2,3.5,-0.7
2001-03-05T19:38:00,60,BNG,18.57,4.33,90.24,-5.63,-15.3,3.3,-0.7,-15.2,3.5,-0.7
2001-03-05T19:39:00,60,BNG,18.57,4.33,90.24,-5.63,-15.3,3.3,-0.7,-15.2,3.6,-0.7
2001-03-05T19:40:00,60,BNG,18.57,4.33,90.24,-5.63,-15.2,3.3,-0.7,-15.2,3.6,-0.7
2001-03-05T19:41:00,60,BNG,18.57,4.33,90.24,-5.63,-15.2,3.4,-0.7,-15.1,3.6,-0.7
2001-03-05T19:42:00,60,BNG,18.57,4.33,90.24,-5.63,-14.2,3.4,-0.7,-14.1,3.6,-0.7
2001-03-05T19:43:00,60,BNG,18.57,4.33,90.24,-5.63,-15.2,3.4,-1.7,-15.1,3.6,-1.7
2001-03-05T19:44:00,60,BNG,18.57,4.33,90.24,-5.63,-15.1,3.4,-1.7,-15.1,3.7,-1.7
2001-03-05T19:45:00,60,BNG,18.57,4.33,90.24,-5.63,-15.1,3.4,-1.7,-15.1,3.7,-1.7
2001-03-05T19:46:00,60,BNG,18.57,4.33,90.24,-5.63,-16.1,3.5,-1.7,-16.0,3.7,-1.7
2001-03-05T19:47:00,60,BNG,18.57,4.33,90.24,-5.63,-16.1,3.5,-1.7,-16.0,3.7,-1.7
2001-03-05T19:48:00,60,BNG,18.57,4.33,90.24,-5.63,-17.1,4.5,-1.7,-17.0,4.8,-1.7
2001-03-05T19:49:00,60,BNG,18.57,4.33,90.24,-5.63,-17.1,4.5,-1.7,-17.0,4.8,-1.7
2001-03-05T19:50:00,60,BNG,18.57,4.33,90.24,-5.63,-17.0,3.5,-1.7,-17.0,3.8,-1.7
2001-03-05T19:51:00,60,BNG,18.57,4.33,90.24,-5.63,-17.0,3.6,-1.7,-16.9,3.8,-1.7
2001-03-05T19:52:00,60,BNG,18.57,4.33,90.24,-5.63,-17.0,3.6,-1.7,-16.9,3.9,-1.7
2001-03-05T19:53:00,60,BNG,18.57,4.33,90.24,-5.63,-17.0,3.6,-1.7,-16.9,3.9,-1.7
2001-03-05T19:54:00,60,BNG,18.57,4.33,90.24,-5.63,-16.9,3.6,-1.7,-16.9,3.9,-1.7
2001-03-05T19:55:00,60,BNG,18.57,4.33,90.24,-5.63,-16.9,3.7,-1.7,-16.9,3.9,-1.7
2001-03-05T19:56:00,60,BNG,18.57,4.33,90.24,-5.63,-16.9,3.7,-1.7,-16.9,4.0,-1.7
2001-03-05T19:57:00,60,BNG,18.57,4.33,90.24,-5.63,-16.9,3.7,-1.7,-16.8,4.0,-1.7
2001-03-05T19:58:00,60,BNG,18.57,4.33,90.24,-5.63,-17.9,3.7,-1.7,-17.8,4.0,-1.7
2001-03-05T19:59:00,60,BNG,18.57,4.33,90.24,-5.63,-17.9,3.8,-1.7,-17.8,4.0,-1.7
2001-03-05T20:00:00,60,BNG,18.57,4.33,90.24,-5.63,-16.9,3.8,-1.7,-16.8,4.1,-1.7
2001-03-05T20:01:00,60,BNG,18.57,4.33,90.24,-5.63,-16.8,3.8,-1.7,-16.8,4.1,-1.7
2001-03-05T20:02:00,60,BNG,18.57,4.33,90.24,-5.63,-16.8,3.9,-1.7,-16.8,4.1,-1.7
2001-03-05T20:03:00,60,BNG,18.57,4.33,90.24,-5.63,-16.8,3.9,-1.7,-16.7,4.1,-1.7
2001-03-05T20:04:00,60,BNG,18.57,4.33,90.24,-5.63,-17.8,3.9,-1.7,-17.7,4.2,-1.7
2001-03-05T20:05:00,60,BNG,18.57,4.33,90.24,-5.63,-17.8,3.9,-1.8,-17.7,4.2,-1.8
2001-03-05T20:06:00,60,BNG,18.57,4.33,90.24,-5.63,-18.8,3.9,-1.8,-18.7,4.2,-1.8
2001-03-05T20:07:00,60,BNG,18.57,4.33,90.24,-5.63,-19.8,3.9,-1.8,-19.7,4.3,-1.8
2001-03-05T20:08:00,60,BNG,18.57,4.33,90.24,-5.63,-18.7,4.0,-1.8,-18.7,4.3,-1.8
2001-03-05T20:09:00,60,BNG,18.57,4.33,90.24,-5.63,-17.7,4.0,-0.8,-17.7,4.3,-0.8
2001-03-05T20:10:00,60,BNG,18.57,4.33,90.24,-5.63,-16.7,4.1,-1.8,-16.6,4.3,-1.8
2001-03-05T20:11:00,60,BNG,18.57,4.33,90.24,-5.63,-16.7,4.1,-1.8,-16.6,4.4,-1.8
2001-03-05T20:12:00,60,BNG,18.57,4.33,90.24,-5.63,-15.7,3.2,-1.8,-15.6,3.4,-1.8
2001-03-05T20:13:00,60,BNG,18.57,4.33,90.24,-5.63,-15.7,3.2,-1.8,-15.6,3.4,-1.8
2001-03-05T20:14:00,60,BNG,18.57,4.33,90.24,-5.63,-14.7,3.2,-1.8,-14.6,3.5,-1.8
2001-03-05T20:15:00,60,BNG,18.57,4.33,90.24,-5.63,-15.7,4.2,-1.8,-15.6,4.5,-1.8
2001-03-05T20:16:00,60,BNG,18.57,4.33,90.24,-5.63,-15.7,4.3,-1.8,-15.6,4.5,-1.8
2001-03-05T20:17:00,60,BNG,18.57,4.33,90.24,-5.63,-15.6,4.3,-1.8,-15.6,4.6,-1.8
2001-03-05T20:18:00,60,BNG,18.57,4.33,90.24,-5.63,-16.6,4.3,-1.8,-16.6,4.6,-1.8
2001-03-05T20:19:00,60,BNG,18.57,4.33,90.24,-5.63,-16.6,4.3,-1.8,-16.6,4.6,-1.8
2001-03-05T20:20:00,60,BNG,18.57,4.33,90.24,-5.63,-16.6,4.4,-1.8,-16.5,4.6,-1.8
2001-03-05T20:21:00,60,BNG,18.57,4.33,90.24,-5.63,-16.6,4.4,-0.8,-16.5,4.7,-0.8
2001-03-05T20:22:00,60,BNG,18.57,4.33,90.24,-5.63,-16.6,4.4,-0.8,-16.5,4.7,-0.8
2001-03-05T20:23:00,60,BNG,18.57,4.33,90.24,-5.63,-16.6,5.5,-0.8,-16.5,5.7,-0.8
2001-03-05T20:24:00,60,BNG,18.57,4.33,90.24,-5.63,-16.6,5.5,-0.8,-16.5,5.8,-0.8
2001-03-05T20:25:00,60,BNG,18.57,4.33,90.24,-5.63,-17.6,5.5,-0.9,-17.5,5.8,-0.9
2001-03-05T20:26:00,60,BNG,18.57,4.33,90.24,-5.63,-17.6,5.5,-0.9,-17.5,5.8,-0.9
2001-03-05T20:27:00,60,BNG,18.57,4.33,90.24,-5.63,-18.6,5.6,-0.9,-18.5,5.8,-0.9
2001-03-05T20:28:00,60,BNG,18.57,4.33,90.24,-5.63,-18.6,5.6,-0.9,-18.5,5.9,-0.9
2001-03-05T20:29:00,60,BNG,18.57,4.33,90.24,-5.63,-18.6,5.6,-0.9,-18.5,5.9,-0.9
2001-03-05T20:30:00,60,BNG,18.57,4.33,90.24,-5.63,-18.6,5.6,-0.9,-18.5,5.9,-0.9
2001-03-05T20:31:00,60,BNG,18.57,4.33,90.24,-5.63,-18.6,5.7,-0.9,-18.5,6.0,-0.9
2001-03-05T20:32:00,60,BNG,18.57,4.33,90.24,-5.63,-17.6,5.7,-0.9,-17.5,6.0,-0.9
2001-03-05T20:33:00,60,BNG,18.57,4.33,90.24,-5.63,-17.6,5.7,-0.9,-17.5,6.0,-0.9
2001-03-05T20:34:00,60,BNG,18.57,4.33,90.24,-5.63,-17.6,5.8,-1.9,-17.5,6.0,-1.9
2001-03-05T20:35:00,60,BNG,18.57,4.33,90.24,-5.63,-18.5,5.8,-1.9,-18.5,6.1,-1.9
2001-03-05T20:36:00,60,BNG,18.57,4.33,90.24,-5.63,-18.5,5.8,-1.9,-18.5,6.1,-1.9
2001-03-05T20:37:00,60,BNG,18.57,4.33,90.24,-5.63,-18.5,5.8,-1.9,-18.4,6.1,-1.9
2001-03-05T20:38:00,60,BNG,18.57,4.33,90.24,-5.63,-18.5,5.9,-1.9,-18.4,6.1,-1.9
2001-03-05T20:39:00,60,BNG,18.57,4.33,90.24,-5.63,-19.5,5.9,-1.9,-19.4,6.2,-1.9
2001-03-05T20:40:00,60,BNG,18.57,4.33,90.24,-5.63,-19.5,5.9,-1.9,-19.4,6.2,-1.9
2001-03-05T20:41:00,60,BNG,18.57,4.33,90.24,-5.63,-20.5,5.9,-1.9,-20.4,6.2,-1.9
2001-03-05T20:42:00,60,BNG,18.57,4.33,90.24,-5.63,-20.5,5.9,-1.9,-20.4,6.2,-1.9
2001-03-05T20:43:00,60,BNG,18.57,4.33,90.24,-5.63,-21.5,5.9,-1.0,-21.4,6.3,-1.0
2001-03-05T20:44:00,60,BNG,18.57,4.33,90.24,-5.63,-21.5,6.0,-2.0,-21.4,6.3,-2.0
2001-03-05T20:45:00,60,BNG,18.57,4.33,90.24,-5.63,-21.5,5.0,-1.0,-21.4,5.3,-1.0
2001-03-05T20:46:00,60,BNG,18.57,4.33,90.24,-5.63,-20.5,5.0,-1.0,-20.4,5.4,-1.0
2001-03-05T20:47:00,60,BNG,18.57,4.33,90.24,-5.63,-19.5,5.1,-1.0,-19.4,5.4,-1.0
2001-03-05T20:48:00,60,BNG,18.57,4.33,90.24,-5.63,-18.5,5.1,-2.0,-18.4,5.4,-2.0
2001-03-05T20:49:00,60,BNG,18.57,4.33,90.24,-5.63,-18.5,5.1,-2.0,-18.4,5.4,-2.0
2001-03-05T20:50:00,60,BNG,18.57,4.33,90.24,-5.63,-18.5,5.2,-2.0,-18.4,5.5,-2.0
2001-03-05T20:51:00,60,BNG,18.57,4.33,90.24,-5.63,-18.5,5.2,-2.0,-18.4,5.5,-2.0
2001-03-05T20:52:00,60,BNG,18.57,4.33,90.24,-5.63,-19.5,5.2,-2.0,-19.4,5.5,-2.0
2001-03-05T20:53:00,60,BNG,18.57,4.33,90.24,-5.63,-19.5,5.2,-2.0,-19.4,5.5,-2.0
2001-03-05T20:54:00,60,BNG,18.57,4.33,90.24,-5.63,-20.5,5.2,-2.0,-20.4,5.5,-2.0
2001-03-05T20:55:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,6.2,-2.0,-20.4,6.6,-2.0
2001-03-05T20:56:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,6.3,-2.0,-20.5,6.6,-2.0
2001-03-05T20:57:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,6.3,-1.0,-20.5,6.6,-1.0
2001-03-05T20:58:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,6.3,-2.0,-20.5,6.6,-2.0
2001-03-05T20:59:00,60,BNG,18.57,4.33,90.24,-5.63,-21.6,6.3,-1.0,-21.5,6.6,-1.0
2001-03-05T21:00:00,60,BNG,18.57,4.33,90.24,-5.63,-21.6,6.3,-2.0,-21.5,6.7,-2.0
2001-03-05T21:01:00,60,BNG,18.57,4.33,90.24,-5.63,-21.6,6.3,-2.0,-21.5,6.7,-2.0
2001-03-05T21:02:00,60,BNG,18.57,4.33,90.24,-5.63,-21.6,6.4,-2.0,-21.5,6.7,-2.0
2001-03-05T21:03:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,6.4,-2.1,-20.5,6.7,-2.1
2001-03-05T21:04:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,6.4,-2.1,-20.5,6.7,-2.1
2001-03-05T21:05:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,5.4,-2.1,-20.5,5.8,-2.1
2001-03-05T21:06:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,5.5,-2.1,-20.5,5.8,-2.1
2001-03-05T21:07:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,5.5,-2.1,-20.5,5.8,-2.1
2001-03-05T21:08:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,5.5,-2.1,-20.5,5.8,-2.1
2001-03-05T21:09:00,60,BNG,18.57,4.33,90.24,-5.63,-21.6,5.5,-2.1,-21.5,5.8,-2.1
2001-03-05T21:10:00,60,BNG,18.57,4.33,90.24,-5.63,-21.6,5.5,-2.1,-21.5,5.9,-2.1
2001-03-05T21:11:00,60,BNG,18.57,4.33,90.24,-5.63,-21.6,5.5,-2.1,-21.5,5.9,-2.1
2001-03-05T21:12:00,60,BNG,18.57,4.33,90.24,-5.63,-22.6,5.5,-2.1,-22.5,5.9,-2.1
2001-03-05T21:13:00,60,BNG,18.57,4.33,90.24,-5.63,-21.6,5.6,-2.1,-21.5,5.9,-2.1
2001-03-05T21:14:00,60,BNG,18.57,4.33,90.24,-5.63,-21.6,5.6,-2.1,-21.5,5.9,-2.1
2001-03-05T21:15:00,60,BNG,18.57,4.33,90.24,-5.63,-21.6,4.6,-2.1,-21.5,4.9,-2.1
2001-03-05T21:16:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,4.6,-2.1,-20.5,5.0,-2.1
2001-03-05T21:17:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,4.6,-2.1,-20.5,5.0,-2.1
2001-03-05T21:18:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,4.7,-2.1,-20.5,5.0,-2.1
2001-03-05T21:19:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,4.7,-2.1,-20.6,5.0,-2.1
2001-03-05T21:20:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,4.7,-2.1,-20.6,5.0,-2.1
2001-03-05T21:21:00,60,BNG,18.57,4.33,90.24,-5.63,-20.6,4.7,-2.1,-20.6,5.0,-2.1
2001-03-05T21:22:00,60,BNG,18.57,4.33,90.24,-5.63,-20.7,4.7,-2.1,-20.6,5.1,-2.1
2001-03-05T21:23:00,60,BNG,18.57,4.33,90.24,-5.63,-20.7,4.7,-2.1,-20.6,5.1,-2.1
2001-03-05T21:24:00,60,BNG,18.57,4.33,90.24,-5.63,-19.7,4.8,-2.1,-19.6,5.1,-2.1
2001-03-05T21:25:00,60,BNG,18.57,4.33,90.24,-5.63,-20.7,4.8,-2.1,-20.6,5.1,-2.1
2001-03-05T21:26:00,60,BNG,18.57,4.33,90.24,-5.63,-19.7,4.8,-2.1,-19.6,5.1,-2.1
2001-03-05T21:27:00,60,BNG,18.57,4.33,90.24,-5.63,-19.7,4.8,-2.1,-19.6,5.1,-2.1
2001-03-05T21:28:00,60,BNG,18.57,4.33,90.24,-5.63,-18.7,4.8,-2.1,-18.6,5.1,-2.1
2001-03-05T21:29:00,60,BNG,18.57,4.33,90.24,-5.63,-18.7,4.9,-2.1,-18.6,5.2,-2.1
2001-03-05T21:30:00,60,BNG,18.57,4.33,90.24,-5.63,-19.7,4.9,-2.1,-19.6,5.2,-2.1
2001-03-05T21:31:00,60,BNG,18.57,4.33,90.24,-5.63,-19.7,4.9,-2.1,-19.6,5.2,-2.1
2001-03-05T21:32:00,60,BNG,18.57,4.33,90.24,-5.63,-18.7,4.9,-2.1,-18.7,5.2,-2.1
2001-03-05T21:33:00,60,BNG,18.57,4.33,90.24,-5.63,-18.7,4.9,-2.1,-18.7,5.2,-2.1
2001-03-05T21:34:00,60,BNG,18.57,4.33,90.24,-5.63,-19.8,4.9,-2.1,-19.7,5.2,-2.1
2001-03-05T21:35:00,60,BNG,18.57,4.33,90.24,-5.63,-19.8,4.9,-2.1,-19.7,5.2,-2.1
2001-03-05T21:36:00,60,BNG,18.57,4.33,90.24,-5.63,-19.8,4.9,-2.1,-19.7,5.2,-2.1
2001-03-05T21:37:00,60,BNG,18.57,4.33,90.24,-5.63,-19.8,4.9,-2.1,-19.7,5.3,-2.1
2001-03-05T21:38:00,60,BNG,18.57,4.33,90.24,-5.63,-19.8,4.9,-2.1,-19.7,5.3,-2.1
2001-03-05T21:39:00,60,BNG,18.57,4.33,90.24,-5.63,-19.8,5.0,-2.1,-19.7,5.3,-2.1
2001-03-05T21:40:00,60,BNG,18.57,4.33,90.24,-5.63,-19.8,5.0,-2.1,-19.7,5.3,-2.1
2001-03-05T21:41:00,60,BNG,18.57,4.33,90.24,-5.63,-19.8,5.0,-2.1,-19.7,5.3,-2.1
2001-03-05T21:42:00,60,BNG,18.57,4.33,90.24,-5.63,-18.8,5.0,-2.1,-18.7,5.3,-2.1
2001-03-05T21:43:00,60,BNG,18.57,4.33,90.24,-5.63,-19.8,5.0,-2.1,-19.8,5.3,-2.1
2001-03-05T21:44:00,60,BNG,18.57,4.33,90.24,-5.63,-19.9,5.0,-2.1,-19.8,5.3,-2.1
2001-03-05T21:45:00,60,BNG,18.57,4.33,90.24,-5.63,-20.9,5.0,-2.1,-20.8,5.3,-2.1
2001-03-05T21:46:00,60,BNG,18.57,4.33,90.24,-5.63,-20.9,5.0,-2.1,-20.8,5.3,-2.1
2001-03-05T21:47:00,60,BNG,18.57,4.33,90.24,-5.63,-20.9,5.0,-2.0,-20.8,5.4,-2.0
2001-03-05T21:48:00,60,BNG,18.57,4.33,90.24,-5.63,-20.9,5.0,-2.0,-20.8,5.4,-2.0
2001-03-05T21:49:00,60,BNG,18.57,4.33,90.24,-5.63,-20.9,5.0,-1.0,-20.8,5.4,-1.0
2001-03-05T21:50:00,60,BNG,18.57,4.33,90.24,-5.63,-20.9,5.0,-1.0,-20.8,5.4,-1.0
2001-03-05T21:51:00,60,BNG,18.57,4.33,90.24,-5.63,-20.9,5.1,-1.0,-20.8,5.4,-1.0
2001-03-05T21:52:00,60,BNG,18.57,4.33,90.24,-5.63,-20.9,5.1,-2.0,-20.9,5.4,-2.0
2001-03-05T21:53:00,60,BNG,18.57,4.33,90.24,-5.63,-19.9,5.1,-2.0,-19.9,5.4,-2.0
2001-03-05T21:54:00,60,BNG,18.57,4.33,90.24,-5.63,-21.0,5.1,-1.0,-20.9,5.4,-1.0
2001-03-05T21:55:00,60,BNG,18.57,4.33,90.24,-5.63,-21.0,5.1,-1.0,-20.9,5.4,-1.0
2001-03-05T21:56:00,60,BNG,18.57,4.33,90.24,-5.63,-21.0,5.1,-1.0,-20.9,5.4,-1.0
2001-03-05T21:57:00,60,BNG,18.57,4.33,90.24,-5.63,-21.0,5.1,-1.0,-20.9,5.4,-1.0
2001-03-05T21:58:00,60,BNG,18.57,4.33,90.24,-5.63,-21.0,5.1,-1.0,-20.9,5.4,-1.0
2001-03-05T21:59:00,60,BNG,18.57,4.33,90.24,-5.63,-21.0,5.1,-1.0,-20.9,5.5,-1.0
2001-03-05T22:00:00,60,BNG,18.57,4.33,90.24,-5.63,-21.0,5.1,-1.0,-20.9,5.5,-1.0
2001-03-05T22:01:00,60,BNG,18.57,4.33,90.24,-5.63,-20.0,5.2,-1.0,-19.9,5.5,-1.0
2001-03-05T22:02:00,60,BNG,18.57,4.33,90.24,-5.63,-20.0,5.2,-1.0,-20.0,5.5,-1.0
2001-03-05T22:03:00,60,BNG,18.57,4.33,90.24,-5.63,-20.0,5.2,-1.0,-20.0,5.5,-1.0
2001-03-05T22:04:00,60,BNG,18.57,4.33,90.24,-5.63,-20.1,5.2,-1.0,-20.0,5.5,-1.0
2001-03-05T22:05:00,60,BNG,18.57,4.33,90.24,-5.63,-20.1,5.2,-0.9,-20.0,5.5,-0.9
2001-03-05T22:06:00,60,BNG,18.57,4.33,90.24,-5.63,-20.1,5.2,-0.9,-20.0,5.5,-0.9
2001-03-05T22:07:00,60,BNG,18.57,4.33,90.24,-5.63,-20.1,5.2,-0.9,-20.0,5.5,-0.9
